Epoch,Discriminator_Real_Img_Dicision,Discriminator_Fake_Img_Dicision,Discriminator_Loss,Generator_Loss
230,"tf.Tensor(
[[ 5.814259  ]
 [ 5.497895  ]
 [-0.13417247]
 [18.65451   ]
 [ 2.0051625 ]
 [-1.3586075 ]
 [ 1.4396523 ]
 [ 3.678143  ]
 [ 2.16313   ]
 [ 1.9143147 ]
 [ 1.00544   ]
 [-1.0752748 ]
 [ 3.5907445 ]
 [ 0.7649098 ]
 [-1.78809   ]
 [-0.27308503]], shape=(16, 1), dtype=float32)",-4.208911418914795,0.5046865344047546,4.2236647605896
231,"tf.Tensor(
[[ 0.4933812 ]
 [ 0.8610882 ]
 [ 5.6359224 ]
 [ 3.0032265 ]
 [-0.5526205 ]
 [ 0.82551694]
 [ 0.6088763 ]
 [ 3.4114654 ]
 [-0.66588634]
 [ 3.772617  ]
 [ 3.2034163 ]
 [10.865744  ]
 [17.395897  ]
 [ 0.53901607]
 [ 0.9261146 ]
 [-0.9265529 ]], shape=(16, 1), dtype=float32)",-2.6092095375061035,0.44068294763565063,2.680220127105713
232,"tf.Tensor(
[[ 0.7224221 ]
 [-1.0045956 ]
 [ 3.2289174 ]
 [-0.25926805]
 [-1.1307945 ]
 [12.198055  ]
 [ 6.2888503 ]
 [-0.4149044 ]
 [-1.9115273 ]
 [-0.69986224]
 [ 0.5561079 ]
 [-2.0545063 ]
 [13.409248  ]
 [-2.2313056 ]
 [-1.5540605 ]
 [16.179483  ]], shape=(16, 1), dtype=float32)",-4.032164573669434,0.9411293268203735,4.049745082855225
233,"tf.Tensor(
[[ 3.4322536 ]
 [ 0.5789283 ]
 [ 2.7061589 ]
 [-1.9945616 ]
 [ 4.0346923 ]
 [ 0.37663427]
 [-0.3550132 ]
 [ 1.3028117 ]
 [ 3.8107188 ]
 [11.985881  ]
 [17.073137  ]
 [ 4.380529  ]
 [ 2.1897762 ]
 [ 1.679069  ]
 [ 1.7275084 ]
 [ 0.21946573]], shape=(16, 1), dtype=float32)",-0.47404944896698,0.8211308121681213,0.9580031037330627
234,"tf.Tensor(
[[ 2.1326387 ]
 [-0.78946304]
 [ 6.1064687 ]
 [ 1.3649477 ]
 [-0.43218237]
 [ 1.596144  ]
 [-1.3220925 ]
 [ 1.8860343 ]
 [ 4.486118  ]
 [ 4.0045295 ]
 [-0.2621432 ]
 [12.433046  ]
 [ 1.6199577 ]
 [ 0.62202066]
 [-0.90622824]
 [-0.17048329]], shape=(16, 1), dtype=float32)",-4.465392589569092,0.5003150105476379,4.476827144622803
235,"tf.Tensor(
[[ 1.379791  ]
 [-0.5123119 ]
 [ 0.30915892]
 [ 3.0074437 ]
 [ 1.4090617 ]
 [ 2.938117  ]
 [ 6.773997  ]
 [ 3.5600038 ]
 [ 3.105616  ]
 [ 1.3320793 ]
 [ 0.9688417 ]
 [11.776399  ]
 [17.49931   ]
 [ 1.6050911 ]
 [ 3.5923119 ]
 [ 2.0168788 ]], shape=(16, 1), dtype=float32)",-1.943914532661438,0.3237353265285492,2.077695608139038
236,"tf.Tensor(
[[ 5.1739044 ]
 [ 4.20717   ]
 [ 3.3795645 ]
 [ 8.000186  ]
 [ 2.3221438 ]
 [-0.7524217 ]
 [ 3.1494396 ]
 [ 6.522667  ]
 [ 4.2013817 ]
 [ 1.6569539 ]
 [ 1.231049  ]
 [-0.32298583]
 [11.578446  ]
 [ 2.8049715 ]
 [-0.01321127]
 [ 0.05157949]], shape=(16, 1), dtype=float32)",-4.447649955749512,0.26596421003341675,4.459288120269775
237,"tf.Tensor(
[[ 2.0767503 ]
 [14.032281  ]
 [ 4.091036  ]
 [ 1.3437533 ]
 [ 1.0927585 ]
 [ 7.776536  ]
 [15.776391  ]
 [ 1.8705757 ]
 [ 2.9465067 ]
 [ 9.269454  ]
 [ 8.257578  ]
 [ 0.99024254]
 [ 0.7456711 ]
 [ 0.6280883 ]
 [ 0.9277962 ]
 [-0.80160624]], shape=(16, 1), dtype=float32)",-7.269744873046875,0.21869796514511108,7.270441055297852
238,"tf.Tensor(
[[ 1.7266185e+00]
 [-1.7588985e+00]
 [ 7.5464506e+00]
 [ 3.1058235e+00]
 [ 5.4652762e+00]
 [ 2.8518386e+00]
 [ 9.9911660e-02]
 [ 1.9421019e+01]
 [ 5.5234367e-01]
 [ 2.8922844e+00]
 [ 1.0720017e+00]
 [ 4.9922900e+00]
 [-3.6702007e-01]
 [ 6.8858805e+00]
 [-6.9534779e-04]
 [ 1.1987186e+01]], shape=(16, 1), dtype=float32)",-4.720961093902588,0.33563974499702454,4.729828357696533
239,"tf.Tensor(
[[ 5.9953547]
 [16.937393 ]
 [10.087649 ]
 [ 3.6418722]
 [15.439865 ]
 [ 6.4333405]
 [ 6.0400786]
 [16.386135 ]
 [ 5.512919 ]
 [ 5.825143 ]
 [13.92275  ]
 [ 9.801591 ]
 [11.053467 ]
 [ 3.6544075]
 [ 2.992502 ]
 [ 6.6146264]], shape=(16, 1), dtype=float32)",-4.970797538757324,0.014117233455181122,4.977711200714111
240,"tf.Tensor(
[[ 0.512602 ]
 [-0.6208825]
 [ 2.7585588]
 [ 3.5895927]
 [ 0.778318 ]
 [-1.8103089]
 [ 2.6530943]
 [-2.2932801]
 [ 3.3513618]
 [ 0.403691 ]
 [13.23616  ]
 [ 9.991948 ]
 [12.941807 ]
 [ 3.6096432]
 [ 2.768729 ]
 [ 8.905402 ]], shape=(16, 1), dtype=float32)",-2.7976794242858887,0.49916398525238037,2.8568453788757324
241,"tf.Tensor(
[[ 1.3353982 ]
 [10.903217  ]
 [ 1.8161986 ]
 [ 2.0838723 ]
 [ 3.2257762 ]
 [ 1.4946617 ]
 [ 1.3522563 ]
 [ 3.7021465 ]
 [ 6.3912954 ]
 [ 3.9328463 ]
 [ 4.6919804 ]
 [ 3.5344403 ]
 [ 0.58736616]
 [ 0.4544455 ]
 [ 3.455259  ]
 [ 0.02519479]], shape=(16, 1), dtype=float32)",-3.9074130058288574,0.1887357085943222,3.9273061752319336
242,"tf.Tensor(
[[ 1.8749945 ]
 [ 7.860826  ]
 [-0.24296583]
 [ 0.82879084]
 [ 0.93466914]
 [-0.64347935]
 [ 2.9049494 ]
 [ 2.8561249 ]
 [-0.23503543]
 [ 5.115556  ]
 [ 0.6403415 ]
 [ 3.5220475 ]
 [ 1.7045102 ]
 [ 7.882057  ]
 [-0.16204484]
 [-0.09499191]], shape=(16, 1), dtype=float32)",-3.7833213806152344,0.3847588896751404,3.8058135509490967
243,"tf.Tensor(
[[ 2.3358634]
 [-0.9531133]
 [ 5.874578 ]
 [ 0.9426892]
 [ 3.6626446]
 [ 0.5665764]
 [ 0.8027008]
 [ 3.2986245]
 [ 3.4498794]
 [ 4.0564365]
 [16.664104 ]
 [ 1.1339107]
 [ 1.4677291]
 [ 6.8281355]
 [ 2.324801 ]
 [13.426821 ]], shape=(16, 1), dtype=float32)",-1.5421823263168335,0.39471447467803955,1.7360320091247559
244,"tf.Tensor(
[[ 2.0059447 ]
 [ 3.4433112 ]
 [-0.41838762]
 [ 2.0584884 ]
 [ 1.1096296 ]
 [ 1.8231602 ]
 [ 0.53481376]
 [ 2.6288118 ]
 [ 2.1045902 ]
 [ 0.22779942]
 [-0.8671381 ]
 [ 6.5609846 ]
 [ 2.7672126 ]
 [ 0.70039517]
 [ 6.201843  ]
 [11.190072  ]], shape=(16, 1), dtype=float32)",-2.226350784301758,0.3870723247528076,2.328836441040039
245,"tf.Tensor(
[[ 3.7626102 ]
 [ 2.878857  ]
 [ 1.6339768 ]
 [ 6.5247955 ]
 [ 6.770273  ]
 [ 2.8736947 ]
 [ 3.3569317 ]
 [ 0.01363886]
 [ 3.2421627 ]
 [-0.22834608]
 [ 2.3840392 ]
 [ 3.4431357 ]
 [ 2.535532  ]
 [-0.04101735]
 [ 1.712698  ]
 [ 2.2016943 ]], shape=(16, 1), dtype=float32)",-3.721893072128296,0.215570330619812,3.745793342590332
246,"tf.Tensor(
[[ 3.525962  ]
 [ 5.4599023 ]
 [17.385134  ]
 [ 3.9787776 ]
 [ 2.3261693 ]
 [ 5.7282667 ]
 [ 3.3392422 ]
 [ 0.98363066]
 [ 3.9363558 ]
 [ 2.8399847 ]
 [ 3.7966568 ]
 [ 1.2864504 ]
 [ 0.7154315 ]
 [ 0.8042827 ]
 [ 4.25437   ]
 [11.764278  ]], shape=(16, 1), dtype=float32)",-1.7490229606628418,0.2619295120239258,1.9093918800354004
247,"tf.Tensor(
[[ 6.313061  ]
 [ 4.548509  ]
 [20.036451  ]
 [ 4.4885206 ]
 [ 1.2636436 ]
 [ 2.0098903 ]
 [ 7.281974  ]
 [ 6.329321  ]
 [ 0.71352804]
 [ 5.5468307 ]
 [ 3.3026567 ]
 [14.65037   ]
 [ 3.0737686 ]
 [11.135178  ]
 [ 3.3669183 ]
 [ 4.573035  ]], shape=(16, 1), dtype=float32)",-7.0196733474731445,0.05894305557012558,7.020566940307617
248,"tf.Tensor(
[[ 4.8666806 ]
 [ 1.8549019 ]
 [ 8.587185  ]
 [ 4.517936  ]
 [-1.3916522 ]
 [ 5.659556  ]
 [ 5.2813077 ]
 [ 2.8230739 ]
 [ 3.124003  ]
 [ 3.4609714 ]
 [ 4.0215306 ]
 [ 2.4366684 ]
 [-1.0691618 ]
 [-0.02069565]
 [ 7.4593596 ]
 [ 4.5710073 ]], shape=(16, 1), dtype=float32)",-1.521753191947937,0.4536268711090088,1.7192332744598389
249,"tf.Tensor(
[[ 8.3988094e+00]
 [ 7.0013180e-03]
 [-4.6293396e-01]
 [ 7.2028084e+00]
 [ 1.5760685e+01]
 [ 8.6274642e-01]
 [-1.1057851e+00]
 [ 5.9013647e-01]
 [ 4.8943014e+00]
 [ 2.6572948e+00]
 [ 3.9722948e+00]
 [ 3.4664288e+00]
 [-1.3642060e+00]
 [ 7.4568331e-01]
 [-2.4151046e+00]
 [ 3.0969648e+00]], shape=(16, 1), dtype=float32)",-3.8891117572784424,0.5500152707099915,3.9093687534332275
250,"tf.Tensor(
[[ 4.8756914]
 [ 4.3195987]
 [ 6.722117 ]
 [ 1.8855063]
 [ 3.9322417]
 [ 5.8892646]
 [ 4.077988 ]
 [ 1.7451721]
 [ 8.475913 ]
 [ 5.3084855]
 [ 8.7049   ]
 [ 3.236249 ]
 [14.710428 ]
 [ 4.8349347]
 [20.361757 ]
 [ 9.49597  ]], shape=(16, 1), dtype=float32)",-1.9275290966033936,0.16179022192955017,2.0633766651153564
251,"tf.Tensor(
[[ 3.1684895 ]
 [ 1.1637017 ]
 [ 0.34728432]
 [ 2.4081206 ]
 [ 6.881254  ]
 [-0.2573512 ]
 [ 8.913614  ]
 [ 0.0867028 ]
 [ 1.362612  ]
 [10.352894  ]
 [ 0.51719695]
 [ 2.0461588 ]
 [ 8.911499  ]
 [ 3.896554  ]
 [-0.30550054]
 [ 0.09847496]], shape=(16, 1), dtype=float32)",-4.3353471755981445,0.3102402687072754,4.34835958480835
252,"tf.Tensor(
[[ 0.9443104 ]
 [ 1.4475802 ]
 [ 0.5996709 ]
 [-2.1273994 ]
 [ 0.22386551]
 [ 2.1253085 ]
 [ 6.124586  ]
 [ 0.82124823]
 [ 2.3724084 ]
 [15.520298  ]
 [-0.2843324 ]
 [ 1.0972413 ]
 [ 0.25194216]
 [ 2.262514  ]
 [ 7.920705  ]
 [ 1.7416158 ]], shape=(16, 1), dtype=float32)",-3.8218488693237305,0.4180772006511688,3.8435001373291016
253,"tf.Tensor(
[[ 2.2385392 ]
 [ 3.7501662 ]
 [ 4.494121  ]
 [ 1.9526937 ]
 [-1.6911496 ]
 [-0.7682718 ]
 [ 0.07227097]
 [12.270845  ]
 [-0.72445256]
 [-0.42103958]
 [ 3.7414067 ]
 [-1.2623582 ]
 [ 2.6207    ]
 [ 7.777571  ]
 [ 7.317186  ]
 [ 1.3715379 ]], shape=(16, 1), dtype=float32)",-4.180511951446533,0.5035067200660706,4.1956868171691895
254,"tf.Tensor(
[[ 3.2210088 ]
 [ 5.213303  ]
 [ 3.9888213 ]
 [ 3.0979543 ]
 [ 5.56072   ]
 [ 8.099248  ]
 [25.23947   ]
 [ 0.6352078 ]
 [ 0.06681474]
 [ 6.641084  ]
 [ 5.0957165 ]
 [10.764609  ]
 [15.60302   ]
 [ 3.3022482 ]
 [ 6.761941  ]
 [16.735756  ]], shape=(16, 1), dtype=float32)",-0.24006633460521698,0.6578876972198486,0.8203670978546143
255,"tf.Tensor(
[[-0.6575562 ]
 [ 2.7917907 ]
 [ 1.6457553 ]
 [17.648659  ]
 [-0.13734993]
 [ 4.210282  ]
 [ 1.7272508 ]
 [ 7.369635  ]
 [ 4.000511  ]
 [-0.41956708]
 [ 2.8652325 ]
 [-0.9255211 ]
 [ 2.3456683 ]
 [ 6.5339556 ]
 [ 0.8709304 ]
 [-1.3463249 ]], shape=(16, 1), dtype=float32)",-2.8115553855895996,0.4666178226470947,2.869929313659668
256,"tf.Tensor(
[[ 2.5496309 ]
 [-1.3685528 ]
 [-1.8837157 ]
 [ 0.47681707]
 [ 2.4993913 ]
 [-0.5291451 ]
 [ 3.6142762 ]
 [-0.40316665]
 [ 0.02532507]
 [ 2.5582905 ]
 [ 0.05705668]
 [ 2.8198712 ]
 [-1.018618  ]
 [-1.1746495 ]
 [ 0.01072247]
 [ 1.4000846 ]], shape=(16, 1), dtype=float32)",-3.596574068069458,0.736323356628418,3.623622417449951
257,"tf.Tensor(
[[ 1.9094994 ]
 [ 3.320521  ]
 [-0.7193193 ]
 [ 2.1078572 ]
 [13.859489  ]
 [ 0.8087656 ]
 [ 1.9733953 ]
 [ 0.9036508 ]
 [-0.69561136]
 [11.720044  ]
 [ 0.96229535]
 [14.036575  ]
 [12.506025  ]
 [-0.9336688 ]
 [ 0.2559992 ]
 [ 0.3974318 ]], shape=(16, 1), dtype=float32)",-3.6495168209075928,0.4018878638744354,3.6751880645751953
258,"tf.Tensor(
[[7.4045610e-01]
 [3.2708344e+00]
 [4.3571668e+00]
 [1.9974214e+00]
 [6.9678111e+00]
 [9.0556240e+00]
 [9.7707883e-03]
 [4.8672047e+00]
 [8.2180202e-01]
 [2.9483366e+00]
 [5.4014168e+00]
 [1.7847771e+01]
 [1.1272613e+00]
 [8.9627371e+00]
 [4.3324852e+00]
 [2.1408303e+00]], shape=(16, 1), dtype=float32)",-3.509188175201416,0.16005045175552368,3.538670539855957
259,"tf.Tensor(
[[ 0.5491519 ]
 [ 0.89218163]
 [ 1.1169772 ]
 [ 1.1052272 ]
 [ 1.3390851 ]
 [ 5.873249  ]
 [13.595127  ]
 [ 3.546685  ]
 [-0.20284432]
 [ 0.6782602 ]
 [ 3.0732305 ]
 [ 0.5888985 ]
 [13.690945  ]
 [ 4.700538  ]
 [ 1.4312866 ]
 [ 9.549499  ]], shape=(16, 1), dtype=float32)",-6.826292037963867,0.22312293946743011,6.827376365661621
260,"tf.Tensor(
[[ 6.2032366]
 [ 2.38057  ]
 [ 4.4286795]
 [ 3.0903518]
 [16.324942 ]
 [16.193317 ]
 [ 7.3207626]
 [ 3.839959 ]
 [-1.2866721]
 [ 2.6554244]
 [ 2.380091 ]
 [ 3.3986194]
 [ 2.1320052]
 [ 3.7384572]
 [ 1.359686 ]
 [ 0.7312226]], shape=(16, 1), dtype=float32)",-2.799337148666382,0.22442351281642914,2.858407974243164
261,"tf.Tensor(
[[-0.37423605]
 [ 2.8431473 ]
 [-0.6875238 ]
 [ 0.17841245]
 [-1.4467868 ]
 [ 7.3198757 ]
 [-1.5661812 ]
 [ 0.41111916]
 [-1.7833052 ]
 [ 1.7894874 ]
 [ 4.0049696 ]
 [ 1.3500586 ]
 [ 2.971437  ]
 [-1.8349222 ]
 [ 2.3698878 ]
 [-0.23610626]], shape=(16, 1), dtype=float32)",-3.9756884574890137,0.7599965333938599,3.9942808151245117
262,"tf.Tensor(
[[15.709736  ]
 [ 3.2611024 ]
 [ 0.5427756 ]
 [ 6.598942  ]
 [ 0.5270178 ]
 [17.84381   ]
 [-0.20178548]
 [ 3.2583525 ]
 [ 0.19672608]
 [ 0.28063363]
 [ 2.3194075 ]
 [-2.9147437 ]
 [ 2.647107  ]
 [15.190871  ]
 [ 3.5442479 ]
 [ 6.96505   ]], shape=(16, 1), dtype=float32)",-5.781228542327881,0.3855440020561218,5.784308910369873
263,"tf.Tensor(
[[ 7.483803  ]
 [ 1.4382399 ]
 [ 1.584192  ]
 [ 1.3498127 ]
 [ 8.348297  ]
 [ 1.9347461 ]
 [-0.14098707]
 [ 2.915434  ]
 [-0.69801295]
 [ 2.5458534 ]
 [ 6.0816307 ]
 [ 3.7393935 ]
 [-0.19921014]
 [ 0.88115144]
 [ 0.86210483]
 [ 0.79419243]], shape=(16, 1), dtype=float32)",-4.964008331298828,0.2980435788631439,4.970968723297119
264,"tf.Tensor(
[[ 2.058788  ]
 [ 1.4700389 ]
 [ 4.6917205 ]
 [ 1.3590994 ]
 [18.476797  ]
 [15.514795  ]
 [ 0.10228319]
 [ 0.32837236]
 [11.379328  ]
 [ 9.582303  ]
 [ 4.6102915 ]
 [13.183497  ]
 [ 0.02600281]
 [-0.36262095]
 [ 1.4670866 ]
 [ 6.6159086 ]], shape=(16, 1), dtype=float32)",-2.4425010681152344,0.304641991853714,2.5258703231811523
265,"tf.Tensor(
[[ 0.9970517]
 [ 1.7488226]
 [ 3.399511 ]
 [ 0.8305728]
 [10.069428 ]
 [ 5.988686 ]
 [ 9.368392 ]
 [-2.1149175]
 [ 3.542086 ]
 [16.289553 ]
 [ 4.978572 ]
 [-1.3854424]
 [ 2.5557873]
 [ 3.4127946]
 [ 9.018033 ]
 [13.2146845]], shape=(16, 1), dtype=float32)",-3.4464471340179443,0.33460769057273865,3.477808713912964
266,"tf.Tensor(
[[ 1.0507822 ]
 [-1.4879333 ]
 [ 5.7685814 ]
 [-0.49355003]
 [ 0.6378938 ]
 [ 0.30904713]
 [-1.1265662 ]
 [ 4.257843  ]
 [ 1.9842166 ]
 [-2.7170079 ]
 [ 0.3480542 ]
 [ 0.46183267]
 [ 2.6884823 ]
 [-0.14429612]
 [-0.2207529 ]
 [ 5.107982  ]], shape=(16, 1), dtype=float32)",-6.583221435546875,0.6853001713752747,6.584603786468506
267,"tf.Tensor(
[[ 2.3030393 ]
 [ 5.3816094 ]
 [ 3.849815  ]
 [ 0.30963898]
 [10.205559  ]
 [ 3.3318584 ]
 [16.034285  ]
 [ 2.1181686 ]
 [ 5.195185  ]
 [ 0.02252641]
 [ 0.7624985 ]
 [-0.332274  ]
 [ 1.0472023 ]
 [-1.3796871 ]
 [11.350907  ]
 [ 0.702924  ]], shape=(16, 1), dtype=float32)",-4.536693096160889,0.3275531530380249,4.547345161437988
268,"tf.Tensor(
[[ 1.2062010e+01]
 [ 1.3410585e-01]
 [-4.7869998e-01]
 [ 4.0498915e+00]
 [ 1.1454443e+00]
 [ 1.4304747e+01]
 [ 1.4478426e+00]
 [ 1.5181274e+00]
 [ 1.7969375e+00]
 [ 4.2804770e+00]
 [ 2.3834641e-01]
 [ 2.8611040e+00]
 [ 5.1585050e+00]
 [-1.0638863e-02]
 [ 4.9103284e-01]
 [ 1.5944111e+00]], shape=(16, 1), dtype=float32)",-3.5426645278930664,0.30741944909095764,3.5711898803710938
269,"tf.Tensor(
[[-0.637377  ]
 [ 0.59447587]
 [-0.65818167]
 [-0.11114509]
 [15.245245  ]
 [-2.081351  ]
 [14.655555  ]
 [-0.13475442]
 [-1.4372725 ]
 [ 1.9830987 ]
 [ 1.480211  ]
 [ 1.4525254 ]
 [ 4.9109383 ]
 [ 5.706723  ]
 [ 2.2739327 ]
 [-1.6513932 ]], shape=(16, 1), dtype=float32)",-4.807190895080566,0.6593109965324402,4.815328598022461
270,"tf.Tensor(
[[ 1.2035826e+00]
 [ 9.9184865e-01]
 [ 5.6942539e+00]
 [ 1.2743260e+00]
 [ 5.4375976e-03]
 [ 4.4533437e-01]
 [ 2.2220876e+00]
 [ 1.5773246e+00]
 [ 6.3674049e+00]
 [ 1.4240378e+00]
 [ 2.2326623e-01]
 [ 6.2124753e+00]
 [ 2.2564509e+00]
 [-5.5132389e-01]
 [-1.4281790e-01]
 [ 2.9787016e-01]], shape=(16, 1), dtype=float32)",-5.179163455963135,0.3518315255641937,5.184780597686768
271,"tf.Tensor(
[[ 2.3084226 ]
 [ 7.9519205 ]
 [ 2.7159178 ]
 [ 9.071812  ]
 [ 3.3577073 ]
 [-0.62416744]
 [ 5.1834345 ]
 [ 0.63976926]
 [ 3.6619523 ]
 [ 7.5832787 ]
 [ 4.4511347 ]
 [19.398664  ]
 [ 3.7779963 ]
 [ 5.199583  ]
 [ 2.127086  ]
 [ 2.2086685 ]], shape=(16, 1), dtype=float32)",-1.764129400253296,0.28053537011146545,1.9222742319107056
272,"tf.Tensor(
[[ 0.7681421 ]
 [ 1.8420895 ]
 [ 3.6823103 ]
 [ 0.95906687]
 [ 6.710831  ]
 [ 4.2535667 ]
 [ 4.3341064 ]
 [ 1.4527763 ]
 [ 2.223262  ]
 [ 2.1327558 ]
 [ 6.3353434 ]
 [ 5.386775  ]
 [ 2.7663362 ]
 [ 8.258379  ]
 [ 5.217842  ]
 [-0.6502268 ]], shape=(16, 1), dtype=float32)",-3.6695916652679443,0.17979422211647034,3.6947591304779053
273,"tf.Tensor(
[[ 6.345043  ]
 [ 2.3928847 ]
 [20.289785  ]
 [ 3.8605275 ]
 [ 0.15181276]
 [ 4.037499  ]
 [ 1.0208709 ]
 [ 2.5903678 ]
 [ 1.705355  ]
 [ 1.2556789 ]
 [ 4.5208836 ]
 [-0.3323904 ]
 [ 1.8429177 ]
 [ 1.3039931 ]
 [ 4.068602  ]
 [ 2.3904004 ]], shape=(16, 1), dtype=float32)",-5.172603607177734,0.1882113814353943,5.178257465362549
274,"tf.Tensor(
[[ 1.8656553 ]
 [ 5.3333545 ]
 [ 5.526419  ]
 [ 2.148202  ]
 [ 1.1183736 ]
 [ 2.1371877 ]
 [11.731067  ]
 [ 3.033654  ]
 [ 0.52295953]
 [ 9.377463  ]
 [ 2.457206  ]
 [15.600595  ]
 [ 4.954717  ]
 [ 5.3325424 ]
 [ 6.2970443 ]
 [ 3.5750775 ]], shape=(16, 1), dtype=float32)",-4.881159782409668,0.0884023979306221,4.88871955871582
275,"tf.Tensor(
[[ 2.7057621]
 [10.126825 ]
 [ 2.8428004]
 [ 0.9652772]
 [ 7.0119762]
 [16.5858   ]
 [ 6.7754745]
 [20.140976 ]
 [17.339628 ]
 [ 4.5660353]
 [ 7.7764316]
 [ 1.5295937]
 [ 3.9795032]
 [ 0.5503256]
 [-2.659399 ]
 [ 1.2880648]], shape=(16, 1), dtype=float32)",-5.757401943206787,0.2592465877532959,5.760556221008301
276,"tf.Tensor(
[[15.15634   ]
 [ 2.3346567 ]
 [ 0.14387664]
 [ 8.299753  ]
 [ 4.4057336 ]
 [ 0.457441  ]
 [-1.8989981 ]
 [18.84064   ]
 [ 4.688045  ]
 [-2.0099227 ]
 [ 8.744415  ]
 [ 4.337668  ]
 [11.179019  ]
 [-0.9476617 ]
 [ 5.36732   ]
 [-1.0174435 ]], shape=(16, 1), dtype=float32)",-2.549255132675171,0.5765777230262756,2.6244924068450928
277,"tf.Tensor(
[[11.074914  ]
 [ 5.3864226 ]
 [ 8.949913  ]
 [ 2.8709092 ]
 [18.357048  ]
 [10.4550905 ]
 [ 0.31457517]
 [ 0.6359273 ]
 [ 4.229651  ]
 [ 2.0776906 ]
 [ 1.6937299 ]
 [ 1.4946604 ]
 [ 4.1275287 ]
 [13.23775   ]
 [ 0.47407416]
 [ 8.253573  ]], shape=(16, 1), dtype=float32)",-0.7727344632148743,0.5069274306297302,1.1523679494857788
278,"tf.Tensor(
[[ 4.6790934 ]
 [ 7.9608626 ]
 [11.730846  ]
 [ 3.9655166 ]
 [ 7.4143715 ]
 [ 2.4178834 ]
 [11.023386  ]
 [ 3.5498023 ]
 [ 6.589982  ]
 [ 5.864736  ]
 [ 3.576041  ]
 [ 4.1705103 ]
 [ 9.214332  ]
 [-0.14139569]
 [-0.6406356 ]
 [ 5.317353  ]], shape=(16, 1), dtype=float32)",-3.1081008911132812,0.1702829897403717,3.1518170833587646
279,"tf.Tensor(
[[13.736075 ]
 [ 0.5742041]
 [ 2.5295062]
 [ 2.0467722]
 [ 1.6920118]
 [ 4.432431 ]
 [ 8.391246 ]
 [ 1.9368026]
 [ 9.311407 ]
 [10.032009 ]
 [-1.2754395]
 [10.405764 ]
 [13.011253 ]
 [ 7.260509 ]
 [ 4.1336207]
 [ 6.2258897]], shape=(16, 1), dtype=float32)",-3.8910892009735107,0.17653584480285645,3.911306619644165
280,"tf.Tensor(
[[ 2.4732504 ]
 [-0.11639021]
 [ 6.5464115 ]
 [ 6.1281924 ]
 [ 2.4129484 ]
 [ 6.092671  ]
 [ 4.744834  ]
 [13.681294  ]
 [ 1.2121363 ]
 [ 1.7602712 ]
 [ 2.492703  ]
 [ 7.9570026 ]
 [ 5.4552655 ]
 [ 4.7248507 ]
 [ 4.639812  ]
 [13.2131    ]], shape=(16, 1), dtype=float32)",-3.559408664703369,0.11905693262815475,3.5874669551849365
281,"tf.Tensor(
[[ 9.970726 ]
 [ 6.177138 ]
 [11.658805 ]
 [ 3.9732418]
 [17.21502  ]
 [ 6.082616 ]
 [ 3.0012836]
 [ 4.4553084]
 [ 8.304864 ]
 [ 6.230002 ]
 [ 1.26448  ]
 [ 3.9077764]
 [ 3.438071 ]
 [ 9.339473 ]
 [ 2.071087 ]
 [ 4.8271055]], shape=(16, 1), dtype=float32)",-2.944005012512207,0.08333675563335419,2.9953200817108154
282,"tf.Tensor(
[[ 4.601624 ]
 [ 2.1287096]
 [ 1.4226788]
 [17.470211 ]
 [20.884205 ]
 [ 6.312806 ]
 [ 1.7185429]
 [20.576801 ]
 [ 5.4781017]
 [ 1.3902053]
 [10.173237 ]
 [ 3.5366051]
 [ 3.581492 ]
 [ 9.722849 ]
 [ 4.399307 ]
 [12.670544 ]], shape=(16, 1), dtype=float32)",-0.7586772441864014,0.43410369753837585,1.1427726745605469
283,"tf.Tensor(
[[ 1.243008  ]
 [17.86529   ]
 [ 5.3591037 ]
 [-0.12605682]
 [13.118017  ]
 [ 0.2190339 ]
 [ 1.4750881 ]
 [12.394626  ]
 [22.484606  ]
 [ 2.0060804 ]
 [ 4.5794253 ]
 [ 5.7776556 ]
 [ 0.42330205]
 [12.546579  ]
 [ 7.769192  ]
 [ 3.9921346 ]], shape=(16, 1), dtype=float32)",-6.310060024261475,0.15643644332885742,6.31187629699707
284,"tf.Tensor(
[[14.797492  ]
 [ 0.3627367 ]
 [-1.4707079 ]
 [10.090007  ]
 [10.778363  ]
 [ 0.1195219 ]
 [ 2.1587148 ]
 [ 2.290832  ]
 [ 1.169914  ]
 [ 0.13758253]
 [ 1.8946495 ]
 [-1.4979435 ]
 [ 0.39045906]
 [ 1.151276  ]
 [ 2.7090101 ]
 [-0.90141606]], shape=(16, 1), dtype=float32)",-5.912626266479492,0.49530738592147827,5.915327548980713
285,"tf.Tensor(
[[ 6.419816 ]
 [ 6.1517816]
 [ 3.9757645]
 [11.165955 ]
 [ 6.160307 ]
 [ 8.173667 ]
 [ 6.842468 ]
 [13.223129 ]
 [10.575192 ]
 [12.368694 ]
 [ 5.3398824]
 [ 1.368614 ]
 [ 1.325375 ]
 [ 7.1479306]
 [ 5.1455007]
 [ 4.2112765]], shape=(16, 1), dtype=float32)",-1.7314658164978027,0.19513240456581116,1.8944556713104248
